Flight_Distance_KM,Aircraft_Capacity,Aircraft_Age_Years,Passengers,Load_Factor,Flight_Hours,Competition_Index,Weather_Disruption,On_Time_Performance,Delay_Minutes,Average_Ticket_Price,Fuel_Price_Per_Liter,Passenger_Satisfaction_Score,Market_Share_Pct,price_per_km,delay_flag,flight_month,is_weekend,is_narrow_body,load_revenue_ratio,Season_Ordinal,Demand_Ordinal,season_sin,season_cos,Route_Category_Medium Haul,Route_Category_Short Haul,Alliance_OneWorld,Alliance_SkyTeam,Alliance_Star Alliance,origin_region_Europe,origin_region_Middle_East,origin_region_North_America,origin_region_Oceania,dest_region_Asia,dest_region_Europe,dest_region_Middle_East,dest_region_North_America,dest_region_Oceania,dest_region_Other,dest_region_South_America
0.1432390075552087,-0.11291487619784707,0.0007388813857327935,0.8310000594704211,1.8334709888770966,-0.2933032004342281,-0.39914136312495163,-0.29072941764937965,-1.3861859513576256,-0.8931617429482769,0.6584042837830467,1.2670018285021638,-0.03187056075767288,0.24603730484356937,0.9181497879211655,0.0,0.43171734505829507,-0.6363689595110006,-0.5019008010220509,1.8174815698343358,1.084391860844729,1.338473959251781,-1.2062892477453153,0.2459043463507199,1.700765182604438,-0.4133956451134793,-0.7936030071242948,-0.46872500611148216,-0.6528222500473759,-0.8968452923541536,2.5372610702045812,-0.4623633270666121,-0.269082646477916,-0.5909232466241362,1.6562649934564042,-0.1540200006294875,-0.5037221680379885,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
0.17200512293847497,-0.11291487619784707,0.0007388813857327935,0.14707824900729716,0.46410274186545813,-0.2933032004342281,-0.8007263122536036,-0.29072941764937965,-0.6169611308389172,-0.8931617429482769,0.779672562249313,0.006924024139217879,-0.6462537167456174,0.8265240011978745,1.0803965899509183,0.0,1.5870403405221287,-0.6363689595110006,-0.5019008010220509,0.7570848833139587,1.084391860844729,-0.19535659659343993,-1.2062892477453153,0.2459043463507199,-0.5879706441712707,-0.4133956451134793,-0.7936030071242948,-0.46872500611148216,1.5318105348391984,1.115019511754444,-0.3941257806471485,-0.4623633270666121,-0.269082646477916,-0.5909232466241362,-0.6037681192024312,-0.1540200006294875,-0.5037221680379885,-0.21794144171328603,3.845195224665384,-0.20591648488842573
0.5954173503179115,0.23094746633461957,-1.7373709195233942,0.256505738681397,0.0485192294009886,0.37822386443909234,0.8056134842610044,-0.29072941764937965,0.12479137466126726,-0.8931617429482769,-0.068222859029063,-0.12866222391657509,0.3777182099009544,-0.9294482552738985,-0.8709942557230228,0.0,0.7205480939242535,-0.6363689595110006,-0.5019008010220509,-0.3175396788146548,0.14738169413814492,-0.19535659659343993,0.2569920571283499,-1.2073540000382403,-0.5879706441712707,-0.4133956451134793,-0.7936030071242948,2.1334470893625817,-0.6528222500473759,-0.8968452923541536,-0.3941257806471485,2.162801289506102,-0.269082646477916,-0.5909232466241362,1.6562649934564042,-0.1540200006294875,-0.5037221680379885,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
0.7687609873391331,0.23094746633461957,-1.7373709195233942,0.0513291955424598,-0.33332383947725674,0.8114671320992991,-1.2023112613822555,-0.29072941764937965,1.3427306738158897,0.7009872894730792,0.16172029359481227,-0.4107833946586583,0.582512595230268,-0.06597429444686971,-0.7115909863690055,0.0,-0.7236056504055385,-0.6363689595110006,-0.5019008010220509,-0.5355611152149712,0.14738169413814492,-0.19535659659343993,0.2569920571283499,-1.2073540000382403,-0.5879706441712707,-0.4133956451134793,-0.7936030071242948,-0.46872500611148216,1.5318105348391984,1.115019511754444,-0.3941257806471485,-0.4623633270666121,-0.269082646477916,1.6922671526511495,-0.6037681192024312,-0.1540200006294875,-0.5037221680379885,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
1.2341432031202322,-0.11291487619784707,1.565037702203947,-1.0155888287800134,-1.8936136209280179,2.11119693507992,-0.8007263122536036,-0.29072941764937965,0.6101356066552144,1.8555909662033134,0.8977075581713143,1.0471278746503059,-0.03187056075767288,0.6306097411782966,-0.12883762742009205,0.0,-1.5900978970034136,-0.6363689595110006,-0.5019008010220509,-1.5177175577795612,-1.7266386392750233,-1.7291871524386608,0.2569920571283497,1.6991626927396806,-0.5879706441712707,-0.4133956451134793,1.2600758704577077,-0.46872500611148216,-0.6528222500473759,-0.8968452923541536,-0.3941257806471485,-0.4623633270666121,-0.269082646477916,-0.5909232466241362,-0.6037681192024312,-0.1540200006294875,1.9852213451217104,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
0.1432390075552087,-0.3382039971673942,-0.1730720987051799,-0.9335182115244386,-1.4302997248537674,-0.24997887366820737,0.4040285351323524,-0.29072941764937965,0.06984674462421582,-0.8931617429482769,-0.4464814399241686,0.006924024139217879,-1.4654312580628757,-0.8278630834118952,-0.9404479412483289,0.0,-1.3012671481374554,1.5714154266236073,-0.5019008010220509,-1.398958171808472,-1.7266386392750233,-1.7291871524386608,0.2569920571283497,1.6991626927396806,1.700765182604438,-0.4133956451134793,-0.7936030071242948,-0.46872500611148216,-0.6528222500473759,-0.8968452923541536,2.5372610702045812,-0.4623633270666121,-0.269082646477916,-0.5909232466241362,1.6562649934564042,-0.1540200006294875,-0.5037221680379885,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
0.701640148206496,2.5075533203426743,1.3912267221130343,2.5613222399421245,0.9307083885334861,0.5515211715031751,-0.39914136312495163,-0.29072941764937965,-0.5345441857833408,-0.8931617429482769,0.5466563612830709,-0.3395565502618842,0.992101365888899,-0.6972535767321765,-0.01806683487705337,0.0,1.009378842790212,-0.6363689595110006,-0.5019008010220509,0.678057687242578,0.14738169413814492,1.338473959251781,0.2569920571283499,-1.2073540000382403,-0.5879706441712707,-0.4133956451134793,1.2600758704577077,-0.46872500611148216,-0.6528222500473759,-0.8968452923541536,-0.3941257806471485,2.162801289506102,-0.269082646477916,-0.5909232466241362,-0.6037681192024312,-0.1540200006294875,-0.5037221680379885,-0.21794144171328603,3.845195224665384,-0.20591648488842573
-1.3861549621066034,-1.4883642463277136,0.5221718216584709,-1.1386947546633759,0.563678197327242,-1.2247762259036725,-0.39914136312495163,-0.29072941764937965,-2.3294021003269956,0.8272139962458176,-0.8303589436383161,0.8044856808885158,-0.03187056075767288,0.4274393974542897,0.5513522918388021,0.0,1.009378842790212,1.5714154266236073,1.9924255908012896,0.6262937406947168,0.14738169413814492,-0.19535659659343993,0.2569920571283499,-1.2073540000382403,-0.5879706441712707,2.418990165524106,-0.7936030071242948,2.1334470893625817,-0.6528222500473759,-0.8968452923541536,-0.3941257806471485,2.162801289506102,-0.269082646477916,-0.5909232466241362,-0.6037681192024312,-0.1540200006294875,1.9852213451217104,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
0.2833498209185411,0.23094746633461957,1.2174157420221217,0.2428273024721345,0.019716411705430814,-0.03335723983810399,-1.2023112613822555,-0.29072941764937965,-0.5986462541599001,0.8272139962458176,0.06621081448059578,-0.5638519169705444,0.582512595230268,-1.1543868501111918,-0.2622937764975237,0.0,-1.0124363992714969,-0.6363689595110006,-0.5019008010220509,-0.11173485149278628,-0.7896284725684392,-0.19535659659343993,1.7202733620020147,0.24590434635072025,-0.5879706441712707,-0.4133956451134793,1.2600758704577077,-0.46872500611148216,-0.6528222500473759,1.115019511754444,-0.3941257806471485,-0.4623633270666121,-0.269082646477916,-0.5909232466241362,-0.6037681192024312,-0.1540200006294875,1.9852213451217104,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
0.6074752772395047,0.23094746633461957,-1.0421269991597433,-0.20856109243352727,-0.8122735508719526,0.46487251797113377,1.2071984333896564,-0.29072941764937965,-0.47959955574629065,0.7009872894730792,0.5925244583284304,-0.7347684146638503,-0.03187056075767288,-1.0237773434314732,0.17613664072071017,0.0,0.14288659619233668,-0.6363689595110006,-0.5019008010220509,-0.5962916042069804,1.084391860844729,-0.19535659659343993,-1.2062892477453153,0.2459043463507199,-0.5879706441712707,-0.4133956451134793,-0.7936030071242948,-0.46872500611148216,1.5318105348391984,1.115019511754444,-0.3941257806471485,-0.4623633270666121,-0.269082646477916,1.6922671526511495,-0.6037681192024312,-0.1540200006294875,-0.5037221680379885,-0.21794144171328603,-0.26006481896820255,-0.20591648488842573
